depth [m],age ss09sea06bm [yr],age GICC05modelext [yr],"accumulation, tuned [m ice/yr]",temperature [°C]
2626.67,81360,80655,0.108,-38.8
2626.93,81380,80675,0.108,-39.0
2627.20,81400,80695,0.108,-39.2
2627.46,81420,80715,0.108,-39.1
2627.72,81440,80735,0.109,-39.0
2627.99,81460,80755,0.109,-38.7
2628.26,81480,80775,0.111,-38.4
2628.54,81500,80795,0.112,-38.1
2628.81,81520,80815,0.113,-37.8
2629.09,81540,80835,0.115,-37.6
2629.38,81560,80855,0.115,-37.4
2629.66,81580,80875,0.116,-37.2
2629.94,81600,80895,0.116,-37.2
2630.22,81620,80915,0.116,-37.4
2630.50,81640,80935,0.116,-37.7
2630.78,81660,80955,0.117,-38.0
2631.06,81680,80975,0.116,-38.2
2631.34,81700,80995,0.116,-38.2
2631.62,81720,81015,0.116,-38.2
2631.90,81740,81035,0.117,-38.1
2632.19,81760,81055,0.117,-38.0
2632.47,81780,81075,0.117,-37.9
2632.75,81800,81095,0.118,-37.9
2633.03,81820,81115,0.118,-37.9
2633.32,81840,81135,0.119,-37.9
2633.61,81860,81155,0.119,-38.0
2633.89,81880,81175,0.120,-38.0
2634.18,81900,81195,0.120,-37.9
2634.47,81920,81215,0.121,-37.7
2634.76,81940,81235,0.122,-37.6
2635.05,81960,81255,0.122,-37.5
2635.34,81980,81275,0.122,-37.4
2635.64,82000,81295,0.123,-37.4
2635.93,82020,81315,0.123,-37.6
2636.22,82040,81335,0.123,-37.8
2636.51,82060,81355,0.123,-38.0
2636.80,82080,81375,0.123,-38.0
2637.10,82100,81395,0.123,-38.0
2637.39,82120,81415,0.123,-38.0
2637.68,82140,81435,0.123,-38.0
2637.97,82160,81455,0.123,-37.9
2638.26,82180,81475,0.124,-37.8
2638.56,82200,81495,0.124,-37.9
2638.85,82220,81515,0.125,-38.0
2639.15,82240,81535,0.125,-38.1
2639.44,82260,81555,0.126,-38.2
2639.74,82280,81575,0.127,-38.0
2640.04,82300,81595,0.127,-37.8
2640.34,82320,81615,0.128,-37.5
2640.65,82340,81635,0.129,-37.3
2640.96,82360,81655,0.130,-37.1
2641.26,82380,81675,0.131,-37.1
2641.57,82400,81695,0.131,-37.1
2641.88,82420,81715,0.132,-37.1
2642.19,82440,81735,0.133,-37.2
2642.50,82460,81755,0.133,-37.3
2642.81,82480,81775,0.134,-37.2
2643.13,82500,81795,0.135,-36.9
2643.44,82520,81815,0.135,-36.6
2643.75,82540,81835,0.135,-36.4
2644.06,82560,81855,0.134,-36.5
2644.38,82580,81875,0.134,-36.8
2644.68,82600,81895,0.133,-37.3
2644.99,82620,81915,0.131,-37.7
2645.29,82640,81935,0.130,-38.1
2645.58,82660,81955,0.128,-38.5
2645.88,82680,81975,0.127,-38.7
2646.17,82700,81995,0.126,-38.9
2646.46,82720,82015,0.126,-38.9
2646.75,82740,82035,0.126,-38.8
2647.04,82760,82055,0.127,-38.7
2647.34,82780,82075,0.128,-38.5
2647.64,82800,82095,0.129,-38.3
2647.94,82820,82115,0.129,-38.0
2648.24,82840,82135,0.130,-37.6
2648.54,82860,82155,0.131,-37.4
2648.84,82880,82175,0.131,-37.3
2649.14,82900,82195,0.130,-37.3
2649.44,82920,82215,0.129,-37.4
2649.73,82940,82235,0.128,-37.8
2650.03,82960,82255,0.127,-38.3
2650.31,82980,82275,0.126,-39.0
2650.60,83000,82295,0.125,-39.4
2650.89,83020,82315,0.125,-39.6
2651.17,83040,82335,0.124,-39.5
2651.46,83060,82355,0.124,-39.2
2651.74,83080,82375,0.124,-38.8
2652.03,83100,82395,0.125,-38.5
2652.32,83120,82415,0.126,-38.3
2652.61,83140,82435,0.127,-38.4
2652.90,83160,82455,0.127,-38.4
2653.20,83180,82475,0.128,-38.3
2653.49,83200,82495,0.129,-38.1
2653.79,83220,82515,0.129,-37.9
2654.08,83240,82535,0.129,-37.7
2654.37,83260,82555,0.129,-37.7
2654.67,83280,82575,0.129,-37.7
2654.97,83300,82595,0.129,-37.8
2655.26,83320,82615,0.129,-38.0
2655.55,83340,82635,0.129,-38.1
2655.85,83360,82655,0.130,-38.1
2656.15,83380,82675,0.130,-38.0
2656.44,83400,82695,0.130,-37.8
2656.74,83420,82715,0.130,-37.5
2657.04,83440,82735,0.130,-37.2
2657.33,83460,82755,0.130,-37.2
2657.62,83480,82775,0.129,-37.5
2657.91,83500,82795,0.129,-37.9
2658.20,83520,82815,0.128,-38.3
2658.49,83540,82835,0.127,-38.6
2658.78,83560,82855,0.126,-38.9
2659.06,83580,82875,0.126,-38.9
2659.34,83600,82895,0.125,-38.8
2659.63,83620,82915,0.125,-38.7
2659.91,83640,82935,0.126,-38.6
2660.20,83660,82955,0.127,-38.5
2660.49,83680,82975,0.129,-38.4
2660.79,83700,82995,0.131,-38.1
2661.09,83720,83015,0.133,-37.5
2661.40,83740,83035,0.135,-36.8
2661.71,83760,83055,0.137,-36.0
2662.02,83780,83075,0.139,-35.4
2662.34,83800,83095,0.140,-35.0
2662.66,83820,83115,0.141,-34.8
2662.98,83840,83135,0.141,-34.8
2663.29,83860,83155,0.141,-35.1
2663.60,83880,83175,0.140,-35.5
2663.91,83900,83195,0.138,-36.1
2664.22,83920,83215,0.137,-36.6
2664.52,83940,83235,0.136,-37.0
2664.82,83960,83255,0.134,-37.1
2665.12,83980,83275,0.133,-37.1
2665.41,84000,83295,0.132,-37.1
2665.71,84020,83315,0.132,-37.2
2666.00,84040,83335,0.131,-37.3
2666.29,84060,83355,0.131,-37.5
2666.59,84080,83375,0.131,-37.6
2666.88,84100,83395,0.130,-37.7
2667.17,84120,83415,0.130,-37.7
2667.46,84140,83435,0.130,-37.8
2667.75,84160,83455,0.131,-37.8
2668.04,84180,83475,0.132,-37.7
2668.34,84200,83495,0.133,-37.5
2668.64,84220,83515,0.135,-37.0
2668.95,84240,83535,0.136,-36.4
2669.25,84260,83555,0.138,-35.8
2669.56,84280,83575,0.140,-35.3
2669.88,84300,83595,0.141,-34.9
2670.20,84320,83615,0.142,-34.7
2670.52,84340,83635,0.143,-34.7
2670.84,84360,83655,0.144,-34.6
2671.15,84380,83675,0.143,-34.6
2671.47,84400,83695,0.142,-34.6
2671.78,84420,83715,0.141,-34.8
2672.09,84440,83735,0.140,-35.2
2672.40,84460,83755,0.139,-35.8
2672.70,84480,83775,0.137,-36.2
2673.00,84500,83795,0.135,-36.6
2673.29,84520,83815,0.134,-36.9
2673.58,84540,83835,0.132,-37.2
2673.86,84560,83855,0.131,-37.6
2674.15,84580,83875,0.130,-38.0
2674.44,84600,83895,0.130,-38.1
2674.73,84620,83915,0.130,-38.1
2675.02,84640,83935,0.131,-37.8
2675.31,84660,83955,0.132,-37.4
2675.60,84680,83975,0.133,-37.0
2675.90,84700,83995,0.135,-36.4
2676.20,84720,84015,0.136,-35.9
2676.51,84740,84035,0.137,-35.5
2676.81,84760,84055,0.138,-35.3
2677.11,84780,84075,0.139,-35.3
2677.42,84800,84095,0.139,-35.5
2677.72,84820,84115,0.138,-35.7
2678.02,84840,84135,0.137,-35.9
2678.32,84860,84155,0.136,-36.2
2678.61,84880,84175,0.136,-36.5
2678.91,84900,84195,0.135,-36.8
2679.20,84920,84215,0.134,-36.9
2679.49,84940,84235,0.133,-36.9
2679.77,84960,84255,0.132,-36.9
2680.06,84980,84275,0.131,-37.1
2680.35,85000,84295,0.131,-37.4
2680.63,85020,84315,0.130,-37.6
2680.91,85040,84335,0.130,-37.8
2681.19,85060,84355,0.130,-38.0
2681.48,85080,84375,0.131,-38.0
2681.77,85100,84395,0.132,-37.9
2682.06,85120,84415,0.133,-37.4
2682.35,85140,84435,0.135,-36.7
2682.65,85160,84455,0.136,-36.0
2682.95,85180,84475,0.138,-35.4
2683.26,85200,84495,0.140,-34.9
2683.57,85220,84515,0.142,-34.6
2683.88,85240,84535,0.143,-34.5
2684.19,85260,84555,0.145,-34.4
2684.51,85280,84575,0.146,-34.2
2684.83,85300,84595,0.147,-34.0
2685.15,85320,84615,0.147,-33.7
2685.46,85340,84635,0.147,-33.3
2685.78,85360,84655,0.146,-33.0
2686.10,85380,84675,0.144,-33.0
2686.40,85400,84695,0.140,-33.3
2686.70,85420,84715,0.136,-33.9
2686.97,85440,84735,0.131,-34.9
2687.23,85460,84755,0.127,-36.5
2687.51,85480,84775,0.124,-38.7
2687.79,85500,84795,0.121,-41.2
2688.05,85520,84815,0.118,-43.5
2688.30,85540,84835,0.115,-45.2
2688.54,85560,84855,0.111,-46.2
2688.77,85580,84875,0.108,-46.5
2689.00,85600,84895,0.107,-46.4
2689.24,85620,84915,0.107,-45.9
2689.49,85640,84935,0.109,-45.2
2689.74,85660,84955,0.112,-44.1
2690.00,85680,84975,0.114,-42.9
2690.26,85700,84995,0.117,-41.6
2690.53,85720,85015,0.119,-40.7
2690.79,85740,85035,0.120,-40.4
2691.06,85760,85055,0.121,-40.8
2691.33,85780,85075,0.121,-41.6
2691.60,85800,85095,0.120,-42.6
2691.85,85820,85115,0.118,-43.2
2692.10,85840,85135,0.115,-43.3
2692.34,85860,85155,0.112,-43.3
2692.57,85880,85175,0.109,-43.3
2692.80,85900,85195,0.107,-43.7
2693.03,85920,85215,0.106,-44.2
2693.27,85940,85235,0.105,-44.8
2693.50,85960,85255,0.105,-45.2
2693.73,85980,85275,0.105,-45.3
2693.96,86000,85295,0.105,-45.0
2694.19,86020,85315,0.104,-44.5
2694.41,86040,85335,0.104,-43.9
2694.64,86060,85355,0.104,-43.3
2694.87,86080,85375,0.104,-42.9
2695.09,86100,85395,0.104,-42.8
2695.32,86120,85415,0.103,-43.0
2695.54,86140,85435,0.103,-43.4
2695.77,86160,85455,0.103,-44.0
2695.99,86180,85475,0.102,-44.6
2696.21,86200,85495,0.101,-45.0
2696.42,86220,85515,0.099,-45.3
2696.63,86240,85535,0.098,-45.2
2696.84,86260,85555,0.096,-45.0
2697.04,86280,85575,0.095,-44.9
2697.25,86300,85595,0.094,-44.9
2697.45,86320,85615,0.093,-45.2
2697.65,86340,85635,0.093,-45.6
2697.85,86360,85655,0.092,-45.9
2698.05,86380,85675,0.092,-46.0
2698.26,86400,85695,0.092,-46.0
2698.45,86420,85715,0.091,-45.9
2698.65,86440,85735,0.091,-45.8
2698.85,86460,85755,0.091,-45.8
2699.05,86480,85775,0.090,-45.8
2699.25,86500,85795,0.090,-45.8
2699.45,86520,85815,0.090,-45.6
2699.64,86540,85835,0.090,-45.4
2699.84,86560,85855,0.090,-45.2
2700.04,86580,85875,0.090,-45.2
2700.24,86600,85895,0.090,-45.3
2700.44,86620,85915,0.091,-45.5
2700.64,86640,85935,0.091,-45.7
2700.85,86660,85955,0.092,-45.7
2701.05,86680,85975,0.093,-45.5
2701.26,86700,85995,0.093,-45.1
2701.47,86720,86015,0.094,-44.6
2701.68,86740,86035,0.095,-44.1
2701.90,86760,86055,0.097,-43.7
2702.12,86780,86075,0.098,-43.4
2702.34,86800,86095,0.099,-43.0
2702.57,86820,86115,0.099,-42.7
2702.79,86840,86135,0.100,-42.3
2703.01,86860,86155,0.100,-42.1
2703.23,86880,86175,0.099,-42.1
2703.45,86900,86195,0.098,-42.5
2703.66,86920,86215,0.098,-43.2
2703.87,86940,86235,0.096,-43.8
2704.08,86960,86255,0.095,-44.4
2704.29,86980,86275,0.094,-44.7
2704.49,87000,86295,0.092,-44.9
2704.69,87020,86315,0.091,-45.0
2704.89,87040,86335,0.090,-45.2
2705.09,87060,86355,0.089,-45.3
2705.29,87080,86375,0.089,-45.5
2705.49,87100,86395,0.090,-45.5
2705.69,87120,86415,0.090,-45.5
2705.89,87140,86435,0.090,-45.2
2706.09,87160,86455,0.091,-44.9
2706.30,87180,86475,0.091,-44.5
2706.50,87200,86495,0.092,-44.0
2706.70,87220,86515,0.092,-43.7
2706.90,87240,86535,0.092,-43.5
2707.11,87260,86555,0.092,-43.5
2707.31,87280,86575,0.092,-43.6
2707.51,87300,86595,0.091,-43.9
2707.71,87320,86615,0.090,-44.3
2707.91,87340,86635,0.090,-44.7
2708.10,87360,86655,0.089,-45.0
2708.29,87380,86675,0.088,-45.4
2708.49,87400,86695,0.087,-45.6
2708.68,87420,86715,0.087,-45.9
2708.87,87440,86735,0.086,-46.0
2709.06,87460,86755,0.086,-46.1
2709.25,87480,86775,0.086,-46.0
2709.44,87500,86795,0.086,-45.7
2709.63,87520,86815,0.086,-45.4
2709.82,87540,86835,0.087,-45.0
2710.02,87560,86855,0.088,-44.7
2710.21,87580,86875,0.088,-44.5
2710.41,87600,86895,0.089,-44.4
2710.61,87620,86915,0.090,-44.2
2710.81,87640,86935,0.090,-44.0
2711.01,87660,86955,0.090,-43.8
2711.21,87680,86975,0.090,-43.7
2711.41,87700,86995,0.090,-43.7
2711.60,87720,87015,0.089,-43.7
2711.79,87740,87035,0.089,-43.9
2711.99,87760,87055,0.088,-44.1
2712.18,87780,87075,0.087,-44.5
2712.37,87800,87095,0.086,-44.9
2712.55,87820,87115,0.086,-45.3
2712.74,87840,87135,0.085,-45.6
2712.93,87860,87155,0.085,-45.7
2713.11,87880,87175,0.084,-45.8
2713.29,87900,87195,0.084,-45.8
2713.48,87920,87215,0.084,-45.7
2713.66,87940,87235,0.083,-45.6
2713.84,87960,87255,0.083,-45.3
2714.03,87980,87275,0.084,-45.0
2714.21,88000,87295,0.084,-44.7
2714.40,88020,87315,0.084,-44.5
2714.59,88040,87335,0.085,-44.4
2714.78,88060,87355,0.085,-44.4
2714.96,88080,87375,0.085,-44.5
2715.15,88100,87395,0.085,-44.5
2715.34,88120,87415,0.085,-44.4
2715.53,88140,87435,0.085,-44.4
2715.71,88160,87455,0.085,-44.4
2715.90,88180,87475,0.086,-44.5
2716.09,88200,87495,0.086,-44.7
2716.28,88220,87515,0.086,-44.9
2716.47,88240,87535,0.087,-45.0
2716.66,88260,87555,0.088,-45.0
2716.86,88280,87575,0.090,-44.7
2717.06,88300,87595,0.091,-44.4
2717.27,88320,87615,0.093,-43.9
2717.47,88340,87635,0.096,-43.2
2717.69,88360,87655,0.099,-42.6
2717.92,88380,87675,0.102,-41.8
2718.15,88400,87695,0.106,-41.1
2718.39,88420,87715,0.109,-40.4
2718.63,88440,87735,0.112,-39.7
2718.88,88460,87755,0.114,-39.1
2719.13,88480,87775,0.116,-38.7
2719.37,88500,87795,0.116,-38.6
2719.62,88520,87815,0.114,-38.7
2719.85,88540,87835,0.111,-39.0
2720.06,88560,87855,0.106,-39.4
2720.27,88580,87875,0.102,-39.9
2720.47,88600,87895,0.099,-40.2
2720.68,88620,87915,0.097,-40.5
2720.88,88640,87935,0.096,-40.6
2721.09,88660,87955,0.096,-40.5
2721.30,88680,87975,0.096,-40.2
2721.51,88700,87995,0.097,-39.8
2721.72,88720,88015,0.099,-39.4
2721.93,88740,88035,0.100,-39.1
2722.15,88760,88055,0.102,-38.7
2722.38,88780,88075,0.103,-38.4
2722.60,88800,88095,0.105,-38.1
2722.83,88820,88115,0.105,-37.9
2723.05,88840,88135,0.106,-37.7
2723.27,88860,88155,0.106,-37.7
2723.50,88880,88175,0.106,-37.9
2723.73,88900,88195,0.107,-38.2
2723.96,88920,88215,0.107,-38.6
2724.18,88940,88235,0.108,-38.8
2724.42,88960,88255,0.108,-38.8
2724.65,88980,88275,0.109,-38.5
2724.88,89000,88295,0.109,-38.2
2725.11,89020,88315,0.110,-37.8
2725.35,89040,88335,0.111,-37.5
2725.59,89060,88355,0.112,-37.2
2725.83,89080,88375,0.113,-37.0
2726.07,89100,88395,0.113,-36.9
2726.31,89120,88415,0.113,-37.0
2726.55,89140,88435,0.114,-37.2
2726.79,89160,88455,0.114,-37.4
2727.03,89180,88475,0.114,-37.7
2727.27,89200,88495,0.114,-37.9
2727.51,89220,88515,0.114,-37.9
2727.75,89240,88535,0.114,-37.8
2727.99,89260,88555,0.115,-37.6
2728.24,89280,88575,0.115,-37.4
2728.48,89300,88595,0.116,-37.2
2728.73,89320,88615,0.116,-37.0
2728.97,89340,88635,0.116,-36.8
2729.22,89360,88655,0.117,-36.7
2729.46,89380,88675,0.117,-36.7
2729.71,89400,88695,0.116,-36.9
2729.95,89420,88715,0.115,-37.1
2730.19,89440,88735,0.114,-37.4
2730.43,89460,88755,0.113,-37.7
2730.66,89480,88775,0.111,-37.9
2730.89,89500,88795,0.110,-38.2
2731.11,89520,88815,0.108,-38.6
2731.34,89540,88835,0.107,-39.0
2731.56,89560,88855,0.107,-39.3
2731.79,89580,88875,0.106,-39.6
2732.01,89600,88895,0.107,-39.7
2732.24,89620,88915,0.107,-39.5
2732.47,89640,88935,0.108,-39.3
2732.70,89660,88955,0.110,-38.9
2732.94,89680,88975,0.111,-38.4
2733.18,89700,88995,0.113,-37.9
2733.42,89720,89015,0.115,-37.4
2733.67,89740,89035,0.116,-37.0
2733.92,89760,89055,0.118,-36.7
2734.17,89780,89075,0.119,-36.6
2734.42,89800,89095,0.120,-36.7
2734.68,89820,89115,0.121,-36.8
2734.93,89840,89135,0.121,-37.0
2735.19,89860,89155,0.121,-37.0
2735.44,89880,89175,0.121,-37.0
2735.69,89900,89195,0.121,-36.9
2735.94,89920,89215,0.120,-36.8
2736.20,89940,89235,0.120,-36.8
2736.45,89960,89255,0.121,-36.9
2736.70,89980,89275,0.121,-37.1
2736.96,90000,89295,0.122,-37.2
2737.22,90020,89315,0.122,-37.2
2737.47,90040,89335,0.123,-37.1
2737.73,90060,89355,0.123,-36.7
2737.99,90080,89375,0.124,-36.3
2738.25,90100,89395,0.125,-36.0
2738.51,90120,89415,0.125,-35.9
2738.78,90140,89435,0.126,-35.9
2739.05,90160,89455,0.127,-36.0
2739.31,90180,89475,0.127,-36.1
2739.58,90200,89495,0.127,-36.2
2739.84,90220,89515,0.127,-36.2
2740.10,90240,89535,0.127,-36.2
2740.37,90260,89555,0.127,-36.2
2740.63,90280,89575,0.128,-36.2
2740.90,90300,89595,0.128,-36.0
2741.17,90320,89615,0.128,-35.9
2741.44,90340,89635,0.129,-35.7
2741.71,90360,89655,0.129,-35.5
2741.97,90380,89675,0.129,-35.5
2742.24,90400,89695,0.128,-35.5
2742.50,90420,89715,0.127,-35.7
2742.76,90440,89735,0.125,-35.9
2743.02,90460,89755,0.124,-36.2
2743.27,90480,89775,0.122,-36.6
2743.52,90500,89795,0.121,-37.2
2743.77,90520,89815,0.120,-37.7
2744.02,90540,89835,0.120,-38.1
2744.26,90560,89855,0.120,-38.2
2744.51,90580,89875,0.120,-37.9
2744.76,90600,89895,0.120,-37.5
2745.01,90620,89915,0.121,-37.0
2745.26,90640,89935,0.121,-36.6
2745.51,90660,89955,0.121,-36.2
2745.76,90680,89975,0.121,-36.0
2746.00,90700,89995,0.119,-36.0
2746.24,90720,90015,0.117,-36.3
2746.47,90740,90035,0.114,-36.9
2746.71,90760,90055,0.110,-37.8
2746.91,90780,90075,0.106,-38.9
2747.11,90800,90095,0.102,-40.0
2747.31,90820,90115,0.098,-40.8
2747.50,90840,90135,0.095,-41.3
2747.69,90860,90155,0.093,-41.4
2747.87,90880,90175,0.091,-41.2
2748.05,90900,90195,0.090,-40.9
2748.24,90920,90215,0.089,-40.6
2748.42,90940,90235,0.088,-40.5
2748.60,90960,90255,0.088,-40.5
2748.78,90980,90275,0.088,-40.5
2748.97,91000,90295,0.089,-40.6
2749.15,91020,90315,0.089,-40.7
2749.34,91040,90335,0.090,-40.7
2749.53,91060,90355,0.091,-40.8
2749.72,91080,90375,0.091,-40.8
2749.90,91100,90395,0.091,-40.7
2750.09,91120,90415,0.092,-40.5
2750.28,91140,90435,0.092,-40.3
2750.47,91160,90455,0.093,-40.0
2750.66,91180,90475,0.093,-39.8
2750.86,91200,90495,0.093,-39.6
2751.05,91220,90515,0.093,-39.5
2751.24,91240,90535,0.094,-39.5
2751.43,91260,90555,0.094,-39.6
2751.62,91280,90575,0.094,-39.7
2751.82,91300,90595,0.094,-39.9
2752.01,91320,90615,0.094,-40.0
2752.20,91340,90635,0.094,-40.2
2752.39,91360,90655,0.094,-40.2
2752.58,91380,90675,0.094,-40.2
2752.77,91400,90695,0.093,-40.2
2752.96,91420,90715,0.093,-40.1
2753.15,91440,90735,0.093,-40.1
2753.34,91460,90755,0.092,-40.1
2753.53,91480,90775,0.092,-40.1
2753.72,91500,90795,0.092,-40.2
2753.91,91520,90815,0.092,-40.4
2754.10,91540,90835,0.093,-40.5
2754.29,91560,90855,0.093,-40.6
2754.48,91580,90875,0.093,-40.6
2754.67,91600,90895,0.093,-40.6
2754.86,91620,90915,0.094,-40.5
2755.05,91640,90935,0.094,-40.2
2755.24,91660,90955,0.094,-40.0
2755.44,91680,90975,0.094,-39.7
2755.63,91700,90995,0.094,-39.5
2755.82,91720,91015,0.094,-39.5
2756.02,91740,91035,0.095,-39.6
2756.21,91760,91055,0.095,-39.7
2756.41,91780,91075,0.095,-39.8
2756.60,91800,91095,0.094,-39.9
2756.80,91820,91115,0.094,-40.2
2756.99,91840,91135,0.094,-40.2
2757.19,91860,91155,0.094,-40.2
2757.38,91880,91175,0.094,-40.2
2757.57,91900,91195,0.094,-40.1
2757.76,91920,91215,0.094,-39.9
2757.96,91940,91235,0.094,-39.8
2758.15,91960,91255,0.093,-39.8
2758.34,91980,91275,0.093,-40.0
2758.53,92000,91295,0.093,-40.3
2758.72,92020,91315,0.093,-40.7
2758.91,92040,91335,0.092,-40.9
2759.10,92060,91355,0.092,-40.9
2759.29,92080,91375,0.091,-40.9
2759.47,92100,91395,0.091,-40.9
2759.66,92120,91415,0.091,-41.0
2759.84,92140,91435,0.090,-41.2
2760.02,92160,91455,0.090,-41.3
2760.21,92180,91475,0.090,-41.4
2760.39,92200,91495,0.089,-41.5
2760.58,92220,91515,0.089,-41.5
2760.76,92240,91535,0.089,-41.5
2760.94,92260,91555,0.089,-41.6
2761.12,92280,91575,0.088,-41.6
2761.30,92300,91595,0.088,-41.7
2761.48,92320,91615,0.088,-41.8
2761.67,92340,91635,0.089,-41.9
2761.85,92360,91655,0.089,-42.0
2762.03,92380,91675,0.089,-42.1
2762.22,92400,91695,0.090,-42.1
2762.41,92420,91715,0.091,-41.9
2762.60,92440,91735,0.092,-41.6
2762.79,92460,91755,0.092,-41.2
2762.98,92480,91775,0.093,-40.7
2763.17,92500,91795,0.093,-40.0
2763.36,92520,91815,0.093,-39.4
2763.56,92540,91835,0.094,-39.0
2763.75,92560,91855,0.094,-39.0
2763.94,92580,91875,0.094,-39.2
2764.13,92600,91895,0.094,-39.7
2764.33,92620,91915,0.094,-40.2
2764.52,92640,91935,0.094,-40.7
2764.71,92660,91955,0.093,-41.1
2764.90,92680,91975,0.093,-41.4
2765.08,92700,91995,0.092,-41.4
2765.27,92720,92015,0.091,-41.4
2765.46,92740,92035,0.091,-41.4
2765.64,92760,92055,0.091,-41.3
2765.83,92780,92075,0.090,-41.1
2766.02,92800,92095,0.090,-41.0
2766.20,92820,92115,0.090,-40.9
2766.38,92840,92135,0.090,-40.9
2766.56,92860,92155,0.089,-40.9
2766.75,92880,92175,0.089,-41.0
2766.93,92900,92195,0.089,-41.1
2767.11,92920,92215,0.089,-41.3
2767.30,92940,92235,0.090,-41.7
2767.48,92960,92255,0.090,-42.1
2767.67,92980,92275,0.090,-42.3
2767.86,93000,92295,0.090,-42.3
2768.04,93020,92315,0.090,-42.0
2768.23,93040,92335,0.090,-41.4
2768.41,93060,92355,0.090,-40.8
2768.60,93080,92375,0.091,-40.3
2768.79,93100,92395,0.091,-40.1
2768.97,93120,92415,0.091,-40.2
2769.16,93140,92435,0.092,-40.4
2769.35,93160,92455,0.092,-40.5
2769.55,93180,92475,0.092,-40.5
2769.74,93200,92495,0.092,-40.4
2769.92,93220,92515,0.092,-40.3
2770.11,93240,92535,0.092,-40.4
2770.29,93260,92555,0.091,-40.6
2770.48,93280,92575,0.091,-40.7
2770.67,93300,92595,0.091,-40.9
2770.86,93320,92615,0.091,-41.2
2771.04,93340,92635,0.091,-41.4
2771.23,93360,92655,0.091,-41.5
2771.41,93380,92675,0.090,-41.5
2771.60,93400,92695,0.090,-41.4
2771.78,93420,92715,0.090,-41.1
2771.97,93440,92735,0.089,-40.8
2772.15,93460,92755,0.089,-40.6
2772.33,93480,92775,0.088,-40.6
2772.51,93500,92795,0.088,-40.7
2772.68,93520,92815,0.087,-41.0
2772.86,93540,92835,0.087,-41.4
2773.04,93560,92855,0.087,-41.8
2773.22,93580,92875,0.087,-42.3
2773.40,93600,92895,0.087,-42.8
2773.58,93620,92915,0.086,-43.0
2773.75,93640,92935,0.086,-43.0
2773.93,93660,92955,0.086,-42.8
2774.10,93680,92975,0.085,-42.3
2774.28,93700,92995,0.085,-42.1
2774.45,93720,93015,0.085,-41.9
2774.63,93740,93035,0.085,-41.8
2774.80,93760,93055,0.085,-41.8
2774.98,93780,93075,0.085,-41.7
2775.16,93800,93095,0.086,-41.7
2775.34,93820,93115,0.086,-41.7
2775.51,93840,93135,0.086,-41.7
2775.69,93860,93155,0.087,-41.8
2775.87,93880,93175,0.087,-41.9
2776.06,93900,93195,0.088,-42.0
2776.24,93920,93215,0.088,-42.0
2776.42,93940,93235,0.089,-41.8
2776.61,93960,93255,0.089,-41.3
2776.79,93980,93275,0.089,-40.7
2776.97,94000,93295,0.089,-40.2
2777.15,94020,93315,0.089,-39.8
2777.34,94040,93335,0.089,-39.9
2777.52,94060,93355,0.090,-40.3
2777.71,94080,93375,0.090,-40.7
2777.89,94100,93395,0.090,-41.1
2778.08,94120,93415,0.090,-41.4
2778.26,94140,93435,0.090,-41.4
2778.45,94160,93455,0.090,-41.2
2778.63,94180,93475,0.090,-40.9
2778.82,94200,93495,0.090,-40.7
2779.00,94220,93515,0.090,-40.5
2779.19,94240,93535,0.091,-40.5
2779.38,94260,93555,0.091,-40.5
2779.56,94280,93575,0.091,-40.5
2779.75,94300,93595,0.091,-40.3
2779.94,94320,93615,0.091,-40.0
2780.12,94340,93635,0.091,-39.8
2780.31,94360,93655,0.091,-39.8
2780.49,94380,93675,0.091,-40.0
2780.68,94400,93695,0.090,-40.4
2780.86,94420,93715,0.090,-40.8
2781.05,94440,93735,0.090,-41.0
2781.24,94460,93755,0.090,-41.1
2781.42,94480,93775,0.090,-41.1
2781.60,94500,93795,0.090,-41.0
2781.79,94520,93815,0.090,-40.9
2781.97,94540,93835,0.090,-40.9
2782.16,94560,93855,0.090,-40.8
2782.35,94580,93875,0.091,-40.8
2782.54,94600,93895,0.092,-40.6
2782.73,94620,93915,0.092,-40.3
2782.92,94640,93935,0.093,-40.0
2783.11,94660,93955,0.093,-39.6
2783.30,94680,93975,0.093,-39.2
